ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
10360023,8.0,5,182,80,30,12.4,0.94,12,5.0,3.0,2.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,2.0,1.0,5.0,15.0,5.0,2.0,1993.0,2.0,6.0,8.0,6.0,9000.0,2.0,2,1,2,2,2,3.0,0.0,1.35,1.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4,2,1,4,1,4.0,2,3.0,1.0,2.0,2.0,1,11.0,1,72.0,4.0,10.0,1,17.0,0.002195453
10360024,1.0,5,200,80,12,30.4,2.33,26,5.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,15.0,5.0,1.0,1959.0,2.0,1.0,1.0,1.0,9000.0,4.0,1,2,2,2,2,1.0,15.2,3.34,4.0,4.0,2.0,1.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,4,2,1,4,1,5.0,3,3.0,2.0,2.0,3.0,1,24.5,1,108.0,3.0,40.0,1,51.0,0.000109132
10360035,7.0,4,118,43,10,11.0,3.28,33,4.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,22.0,5.0,2.0,1956.0,2.0,3.0,2.0,5.0,9000.0,3.0,2,2,2,2,2,1.0,11.0,4.7,6.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,1.0,4.0,6.0,5.0,4.0,2.0,4.0,6.0,4.0,3.0,4.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,4.0,2.0,4.0,2.0,4.0,6.0,6.0,3.0,4.0,2.0,4.0,1.0,4.0,6.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4,2,1,4,1,2.0,2,4.0,1.0,1.0,3.0,1,30.0,1,65.0,3.0,45.0,1,54.0,0.000367986
10360095,2.0,1,50,25,0,4.8,1.64,16,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,1980.0,2.0,2.0,2.0,6.0,7000.0,5.0,2,2,2,2,2,1.0,4.8,2.35,4.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,4,2,1,4,1,5.0,1,3.0,3.0,3.0,3.0,1,15.0,1,25.0,3.0,20.0,1,30.0,0.000232084
10360095,1.0,2,63,21,7,4.8,1.62,16,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,1980.0,2.0,2.0,2.0,6.0,7000.0,5.0,2,2,2,2,2,1.0,4.8,2.32,4.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,4,2,1,4,1,5.0,1,3.0,3.0,3.0,3.0,1,16.0,1,35.0,3.0,20.0,1,30.0,0.000232084
10360113,1.0,5,145,54,19,14.0,1.26,14,4.0,0.0,3.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1957.0,1.0,3.0,1.0,1.0,9000.0,3.0,2,2,2,2,2,1.0,14.0,1.81,1.0,4.0,4.0,3.0,3.0,4.0,6.0,6.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,2.0,6.0,6.0,2.0,6.0,6.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4,2,1,4,1,3.0,3,2.0,2.0,3.0,3.0,1,14.2,1,72.0,1.0,15.0,1,53.0,0.000409116
10360122,8.0,5,153,49,31,21.0,3.06,33,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,32.0,3.0,1.0,1939.0,1.0,2.0,9.0,3.0,5000.0,6.0,1,2,2,2,2,1.0,10.5,4.38,2.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,4.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,6.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,5.0,4.0,2.0,4.0,5.0,4.0,6.0,1.0,1.0,5.0,6.0,2.0,2.0,3.0,4.0,4.0,3.0,4,2,1,4,1,3.0,3,1.0,1.0,1.0,3.0,1,31.0,1,73.0,4.0,70.0,1,71.0,8.57e-05
10360139,1.0,4,135,72,11,15.6,3.11,33,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,7.0,6.0,2.0,1964.0,1.0,3.0,2.0,6.0,15000.0,5.0,1,2,2,2,1,1.0,7.8,4.46,2.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,3.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,2.0,2.0,5.0,1.0,1.0,1.0,6.0,3.0,4.0,4.0,3.0,1.0,2.0,5.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,4,2,1,4,1,1.0,4,1.0,4.0,4.0,3.0,1,31.0,1,52.0,4.0,61.0,1,46.0,9.82e-05
10360139,9.0,0,0,128,0,0.0,0.34,2,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,7.0,6.0,2.0,1964.0,1.0,3.0,2.0,6.0,15000.0,5.0,1,2,2,2,1,1.0,2.2,0.49,2.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,3.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,2.0,2.0,5.0,1.0,1.0,1.0,6.0,3.0,4.0,4.0,3.0,1.0,2.0,5.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,4,2,1,4,1,1.0,2,1.0,4.0,4.0,3.0,1,1.4,1,40.0,4.0,10.0,1,46.0,9.82e-05
10360159,8.0,2,232,131,40,11.8,2.23,29,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,3.0,2.0,1968.0,2.0,4.0,2.0,4.0,5000.0,3.0,2,2,2,2,2,1.0,11.8,3.2,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,6.0,5.0,2.0,6.0,5.0,3.0,4.0,3.0,1.0,6.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4,2,1,4,1,5.0,3,3.0,2.0,2.0,3.0,1,22.5,1,61.0,8.0,30.0,1,42.0,0.000367986
10360159,8.0,0,0,27,0,0.0,0.14,1,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,3.0,2.0,1968.0,2.0,4.0,2.0,4.0,5000.0,3.0,2,2,2,2,2,1.0,0.0,0.2,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,6.0,5.0,2.0,6.0,5.0,3.0,4.0,3.0,1.0,6.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4,2,1,4,1,5.0,1,3.0,2.0,2.0,3.0,1,0.4,2,40.0,8.0,10.0,1,42.0,0.000367986
10360162,4.0,2,98,47,9,3.0,0.42,5,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,35.0,2.0,1.0,1940.0,2.0,2.0,9.0,5.0,3250.0,2.0,2,2,2,2,2,1.0,3.0,0.6,2.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,6.0,4.0,3.0,4.0,5.0,1.0,1.0,6.0,4.0,4.0,1.0,5.0,5.0,6.0,1.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,4,2,1,4,1,5.0,1,3.0,2.0,2.0,3.0,1,3.5,1,42.0,3.0,15.0,1,70.0,0.001285365
10360162,8.0,0,11,9,0,2.2,0.15,2,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,35.0,2.0,1.0,1940.0,2.0,2.0,9.0,5.0,3250.0,2.0,2,2,2,2,2,1.0,2.2,0.21,2.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,6.0,4.0,3.0,4.0,5.0,1.0,1.0,6.0,4.0,4.0,1.0,5.0,5.0,6.0,1.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,4,2,1,4,1,5.0,1,3.0,2.0,2.0,3.0,1,0.7,2,2.0,3.0,10.0,1,70.0,0.001285365
10360162,10.0,0,15,15,0,0.0,0.32,3,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,35.0,2.0,1.0,1940.0,2.0,2.0,9.0,5.0,3250.0,2.0,2,2,2,2,2,1.0,0.0,0.46,2.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,6.0,4.0,3.0,4.0,5.0,1.0,1.0,6.0,4.0,4.0,1.0,5.0,5.0,6.0,1.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,4,2,1,4,1,5.0,1,3.0,2.0,2.0,3.0,1,1.1,2,0.0,3.0,15.0,1,70.0,0.001285365
10360177,4.0,2,131,92,5,12.4,1.62,15,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,1976.0,3.0,1.0,1.0,3.0,9000.0,3.0,2,2,2,2,2,1.0,12.4,2.32,1.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,3.0,4,2,1,4,1,5.0,2,4.0,1.0,1.0,3.0,1,16.5,1,34.0,4.0,30.0,1,34.0,0.000967286
10360177,4.0,5,213,89,53,24.8,4.93,39,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,1976.0,3.0,1.0,1.0,3.0,9000.0,3.0,2,2,2,2,2,1.0,24.8,7.06,1.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,3.0,4,2,1,4,1,5.0,2,4.0,1.0,1.0,3.0,1,54.0,1,71.0,4.0,60.0,1,34.0,0.000967286
10360193,1.0,5,159,98,11,43.2,3.22,28,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,2.0,6.0,1.0,1973.0,2.0,2.0,1.0,2.0,15000.0,7.0,2,2,2,2,2,1.0,43.2,4.61,3.0,4.0,6.0,2.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,1.0,4.0,6.0,6.0,2.0,5.0,6.0,5.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,6.0,3.0,3.0,5.0,2.0,4.0,2.0,4,2,1,4,1,3.0,3,4.0,2.0,1.0,3.0,1,32.5,1,50.0,3.0,40.0,1,37.0,0.000378621
10360195,1.0,5,194,82,22,19.2,4.87,47,4.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,15.0,5.0,2.0,1958.0,2.0,3.0,2.0,6.0,9000.0,5.0,1,2,2,2,2,1.0,9.6,6.98,4.0,5.0,6.0,4.0,4.0,5.0,6.0,2.0,6.0,4.0,2.0,4.0,4.0,2.0,4.0,6.0,6.0,2.0,5.0,5.0,6.0,3.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,2.0,4.0,6.0,6.0,6.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4,2,1,4,1,5.0,4,2.0,2.0,2.0,3.0,1,51.5,1,90.0,3.0,75.0,1,52.0,9.82e-05
10360196,1.0,4,126,60,12,13.2,2.57,26,4.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,15.0,5.0,2.0,1958.0,2.0,3.0,2.0,6.0,9000.0,5.0,1,2,2,2,2,1.0,6.6,3.68,4.0,5.0,6.0,4.0,4.0,5.0,6.0,2.0,6.0,4.0,2.0,4.0,4.0,2.0,4.0,6.0,6.0,2.0,5.0,5.0,6.0,3.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,2.0,4.0,6.0,6.0,6.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4,2,1,4,1,5.0,3,2.0,2.0,2.0,3.0,1,27.0,1,54.0,3.0,55.0,1,52.0,9.82e-05
10360202,4.0,3,69,27,7,4.8,0.41,5,4.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,7.0,10.0,4.0,2.0,1971.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,4.8,0.59,2.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4,2,1,4,1,4.0,1,1.0,2.0,1.0,2.0,1,4.5,1,35.0,3.0,10.0,1,39.0,0.00087004
10360202,8.0,3,123,40,21,18.4,0.29,3,4.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,7.0,10.0,4.0,2.0,1971.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,18.4,0.42,2.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4,2,1,4,1,4.0,1,1.0,2.0,1.0,2.0,1,3.0,1,62.0,3.0,5.0,1,39.0,0.00087004
10360205,9.0,2,99,49,9,3.0,0.63,8,2.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,22.0,4.0,1.0,1941.0,2.0,2.0,9.0,8.0,7000.0,6.0,1,2,2,2,2,1.0,2.2,0.9,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,6.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,6.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,6.0,6.0,2.0,2.0,4.0,6.0,2.0,3.0,4.0,4.0,3.0,3.0,4,2,1,4,1,3.0,1,3.0,2.0,2.0,4.0,1,5.5,1,41.0,4.0,15.0,1,69.0,8.57e-05
10360205,4.0,1,48,19,3,4.8,1.61,17,2.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,22.0,4.0,1.0,1941.0,2.0,2.0,9.0,8.0,7000.0,6.0,1,2,2,2,2,1.0,2.4,2.31,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,6.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,6.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,6.0,6.0,2.0,2.0,4.0,6.0,2.0,3.0,4.0,4.0,3.0,3.0,4,2,1,4,1,3.0,1,3.0,2.0,2.0,4.0,1,15.0,1,26.0,4.0,25.0,1,69.0,8.57e-05
10360206,8.0,4,186,52,145,14.0,3.54,31,2.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,22.0,4.0,2.0,1943.0,2.0,2.0,9.0,8.0,7000.0,5.0,1,2,2,2,2,1.0,7.0,5.07,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,6.0,5.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4,2,1,4,1,2.0,2,3.0,2.0,2.0,4.0,1,27.5,1,40.0,4.0,30.0,1,67.0,7.71e-05
10360212,7.0,3,61,21,7,6.2,1.67,15,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,17.0,5.0,1.0,1951.0,2.0,2.0,9.0,2.0,9000.0,6.0,2,2,2,2,2,1.0,6.2,2.39,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,4,2,1,4,1,3.0,1,2.0,1.0,3.0,3.0,1,16.0,1,33.0,4.0,30.0,1,59.0,0.000109132
10360212,4.0,2,73,27,9,6.2,0.61,8,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,17.0,5.0,1.0,1951.0,2.0,2.0,9.0,2.0,9000.0,6.0,2,2,2,2,2,1.0,6.2,0.87,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,4,2,1,4,1,3.0,1,2.0,1.0,3.0,3.0,1,6.5,1,37.0,4.0,10.0,1,59.0,0.000109132
10360217,3.0,3,81,20,9,8.8,3.05,32,5.0,2.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,20.0,4.0,2.0,1991.0,2.0,6.0,8.0,8.0,7000.0,4.0,1,1,2,2,2,3.0,4.4,4.37,2.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,5.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,1.0,4,2,1,4,1,5.0,2,4.0,2.0,2.0,3.0,1,29.0,0,52.0,3.0,77.0,1,19.0,0.000146391
10360225,1.0,2,60,22,4,4.8,1.71,17,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,6.0,25.0,5.0,2.0,1950.0,3.0,2.0,2.0,3.0,9000.0,6.0,1,2,2,2,2,1.0,2.4,2.45,2.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,5.0,6.0,5.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,1.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,4,2,1,4,1,3.0,1,3.0,2.0,1.0,3.0,1,16.0,1,34.0,4.0,30.0,1,60.0,9.82e-05
10360225,4.0,4,228,39,15,77.8,8.93,64,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,6.0,25.0,5.0,2.0,1950.0,3.0,2.0,2.0,3.0,9000.0,6.0,1,2,2,2,2,1.0,38.9,12.8,2.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,5.0,6.0,5.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,1.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,4,2,1,4,1,3.0,1,3.0,2.0,1.0,3.0,1,97.0,1,174.0,4.0,70.0,1,60.0,9.82e-05
10360225,1.0,2,269,6,24,89.2,26.94,180,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,6.0,25.0,5.0,2.0,1950.0,3.0,2.0,2.0,3.0,9000.0,6.0,1,2,2,2,2,1.0,44.6,38.61,2.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,5.0,6.0,5.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,1.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,4,2,1,4,1,3.0,1,3.0,2.0,1.0,3.0,1,298.0,1,239.0,4.0,235.0,1,60.0,9.82e-05
